612	182
613	45
613	45
614	39
615	84
616	14
617	15
617	2
618	26
619	89
620	45
620	14
621	8
622	15
623	15
624	7
625	8
625	18
625	30
626	157
627	24
628	14
629	45
630	14
631	8
632	128
634	45
635	24
636	18
636	1
637	128
637	12
638	26
639	53
640	14
641	59
641	63
642	103
643	8
644	66
645	52
646	8
647	105
648	45
649	12
649	12
650	12
652	123
652	158
653	30
654	30
654	15
655	2
656	63
656	14
657	147
658	18
659	45
660	18
661	2
661	17
662	18
663	8
664	8
666	16
667	8
668	123
669	126
670	18
671	8
672	215
673	45
674	8
675	216
676	45
677	7
678	8
679	12
680	1
681	45
682	62
683	155
684	220
685	66
686	84
687	182
688	45
689	14
690	15
691	8
692	52
693	2
694	66
695	2
695	8
695	55
696	128
697	18
698	18
699	1
700	4
701	12
702	73
703	12
704	226
705	71
705	1
706	18
706	55
707	2
708	138
709	12
710	8
711	8
712	14
713	17
714	45
714	45
715	45
716	18
717	8
718	230
719	5
720	14
721	231
722	68
723	18
724	18
725	158
726	56
727	29
728	12
729	24
730	53
731	55
732	37
733	56
734	115
735	2
736	30
737	234
738	12
739	235
740	30
741	45
742	45
743	45
744	88
745	8
746	1
747	8
748	233
749	12
750	20
751	8
752	72
753	26
754	20
755	86
756	172
757	105
758	15
759	238
760	15
761	7
762	30
762	17
763	6
764	17
765	8
766	52
767	8
768	15
769	12
770	47
771	125
772	18
773	105
774	194
775	1
777	91
778	15
779	8
780	138
782	2
783	89
784	1
785	14
786	17
787	7
788	5
789	37
790	45
791	45
792	8
55	14
240	82
252	119
114	18
458	8
35	35
35	7
35	30
169	91
202	45
202	29
202	29
404	105
148	18
148	29
231	12
162	115
162	116
3	18
125	141
613	84
106	4
220	8
193	15
91	45
285	8
81	18
281	17
633	110
207	15
185	20
185	20
76	55
266	124
77	30
36	18
92	14
92	30
175	16
579	18
93	71
74	45
393	17
393	2
39	18
39	15
39	17
5	8
243	8
243	30
479	20
23	12
163	8
80	6
269	16
49	15
29	16
30	15
451	180
373	12
555	206
208	8
781	29
97	45
480	8
153	45
143	17
102	8
642	15
192	45
255	18
95	16
141	118
590	18
67	18
651	8
500	158
52	30
40	1
75	30
87	24
87	121
535	116
182	14
288	24
203	45
109	52
109	105
183	4
423	105
34	2
108	15
411	8
465	24
54	14
303	82
793	124
794	119
796	18
816	8
139	35
139	7
314	30
10	91
798	45
90	29
90	29
36	105
455	18
378	29
91	12
800	115
133	116
41	18
808	141
613	84
232	4
744	8
76	15
44	138
839	8
91	45
795	8
314	71
139	18
810	17
801	110
291	15
314	20
314	20
94	55
611	30
378	18
576	14
308	30
596	16
461	18
653	71
516	45
308	17
258	2
797	18
10	15
540	17
34	37
803	8
352	8
265	30
80	20
373	26
115	12
179	52
271	8
806	6
807	16
179	15
39	16
538	15
601	14
490	180
15	20
246	12
246	49
809	206
813	8
805	29
471	45
730	14
820	2
11	54
636	8
109	45
148	17
565	1
294	45
542	15
94	8
543	15
788	45
799	18
819	16
656	118
272	18
272	18
150	8
818	158
812	30
811	1
119	30
288	24
288	121
268	116
405	14
87	24
815	45
802	52
817	105
680	116
410	4
814	105
473	15
29	2
804	15
135	8
243	24
824	29
821	124
822	2
163	138
29	37
29	15
823	14
41	20
82	26
82	49
825	54
826	52
840	8
51	45
150	1
827	15
828	116
144	71
274	14
829	124
357	14
830	37
831	20
834	54
833	37
832	124
835	124
836	124
837	124
523	124
838	124
